,30-3,10-3,30-5,10-5,30-7,10-7
AME,0.02736337595964622,0.004929981625920456,0.025518736164258475,0.005222760346570445,0.025109572980035584,0.008210686406011383
CHTR,0.02720315274394196,0.0026931796005077694,0.03311813238075366,-0.00015139091887152127,0.037973430269574955,-0.006261208665437434
HFC,0.026615855539329353,0.015051100241291608,0.03851517144110193,0.02079437842759942,0.048915286862933255,0.025997240596973906
DHR,0.026587142570905234,0.004153583006557519,0.021551235298950665,0.007404352489124175,0.02452810354620519,0.0048509970638145284
MRK,0.026416615567732886,0.003145954111135684,0.032832775755104536,0.006525129346253961,0.039895471989409,0.02449606164739478
AMGN,0.026309174978370074,0.0046224141969113995,0.03045992379501997,0.005128260981980319,0.03017621423488427,0.012425327085765128
DFS,0.026017433792235943,0.006612746565764607,0.029641746738641013,0.006715426394474441,0.03363169616107219,-0.002489199053720953
BA,0.025730338045798266,0.01192176345091624,0.028444490904558545,0.023040961723309366,0.02698055159181795,0.03608219906582712
SPGI,0.02564585097885433,0.005927517874420745,0.022671103266171302,0.007503018005164711,0.019731235692185736,0.01065521031541806
ABMD,0.025489596668734876,-0.001992362035948195,0.037209123068982615,-0.003832076345895434,0.048768525667394515,0.016154639199926345
LIN,0.025353844098502762,0.009983711492833877,0.02696942733187931,0.011358106319047085,0.02723472465298065,0.016518880117804335
WRB,0.025288090823995434,0.012630750974764203,0.02652568352212837,0.01788956755335741,0.02988345064880349,0.023478216061278923
A,0.0252475695777667,0.008668872904881273,0.02465105441385296,0.013634987416003644,0.02598509759727883,0.026809022810839165
AVGO,0.0251000941837354,0.009683076200903019,0.0284665971602277,0.005684007693838533,0.03298238904181198,-0.011532315673011695
UTX,0.025072528168706358,0.002088358372210194,0.026740104801482933,0.007151787352291206,0.028904732963213997,0.017319324567637566
WMT,0.025064633824273215,0.004260922085975494,0.025176326879891162,0.0008156019660066841,0.026589197272609062,-0.010735854421640705
HES,0.025059115759709802,0.01006648652264456,0.024954479867934067,0.007395418206756819,0.019960619684564005,-0.016118226740533936
WCG,0.024860569021590832,0.0010211220295001464,0.02541925084027506,0.0033210828181594993,0.027681701451318496,0.018668395940536008
AXP,0.024839914142168386,0.006048625519703884,0.027777655333541325,0.01012231488076924,0.03169576984601406,0.017004437784078046
FE,0.024825601971939937,0.003602814033159681,0.02316311786897686,0.003365167499006306,0.020244883225372007,0.006469529493321029
JKHY,0.02468442718392588,0.004567513929801628,0.026971210985041266,0.0007626052435105283,0.028757595765595764,-0.004357726032204161
NKE,0.024521536491587784,0.004872627829606713,0.025836408628343525,0.012409148871463752,0.023933744064150535,0.021334021011542803
ALL,0.024512523840925268,0.001551995605021065,0.03082287306406161,0.003125236438122131,0.03638168632109915,0.004462247632709635
GWW,0.024423123165220006,0.009023771811775527,0.01429845577645808,0.01856543444174653,0.0019178261874898796,0.03033238858433154
SO,0.024224020699816343,0.004653864227941282,0.01945346230015013,0.0034456641396741496,0.014187284034456776,0.0032761275188738373
ETFC,0.024215150918143274,-0.00710735140977516,0.024860577771305636,-0.007741000644115671,0.02461467696184286,-0.013261232898101216
CCI,0.024136932910788833,0.003556704656864023,0.030355067762898758,0.007211771166841447,0.03579027300938775,0.00549227521322777
SYK,0.024084491752991273,0.004856183005575445,0.03065092949365347,0.003691964743311826,0.03571864188794926,0.007861740765155346
TROW,0.024070819635271305,0.006897340143516624,0.028704837267109196,0.002509778366358803,0.03900125713140773,0.001511020324803693
